"created_at",content,interactions,source
"Apr 3, 2024 @ 10:43:46.000","@pau_stokely @LuisMendozaBJ @VillaDeCortesBJ El actuar de @AccionNacional es burlarse de los ciudadanos saben perfectamente q son parte del Cartel Inmobiliario q están amparados como @STaboadaMx y demás compinches y se atreven a pedir el voto .",4,"https://twitter.com/RiosAnaMa/status/1775564861402935640"
"Apr 3, 2024 @ 10:39:53.000","@Angie_cinnamon Santiago Taboada construyó la 2da Alcaldía más Segura del País. La Benito Juárez ❤️❤️",4,"https://twitter.com/PedrodeJesusZT/status/1775563885459681710"
"Apr 3, 2024 @ 08:45:09.000","Aquí, casual, desde una de las albercas públicas en #Iztapalapa, de esas que #SantiagoTajada alias @STaboadaMx dice que no tienen agua 🤪
Yo veo que el agua, como #LaTransformaciónEsClara con @ClaraBrugadaM.
#ClaraJefaDeGobierno https://t.co/ONs0IGFQQG",4,"https://twitter.com/UzielMedinaM/status/1775535011074134479"
"Apr 3, 2024 @ 08:01:33.000","Va subiendo como la espuma Xóchitl y Taboada 
Sigamos jalando todos juntos !!!!
Súbanse https://t.co/4pQbCjHoZv",4,"https://twitter.com/cecilia63179379/status/1775524040158921162"
"Apr 3, 2024 @ 07:39:56.000","#Lideres de morena de Tlalpan abandonan a Morena y se pasan apoyar a la gran Xochilt y Santiago Taboada, vamos adelante al triunfo.👍 https://t.co/cuQY63a8vs",4,"https://twitter.com/JuanTigre59/status/1775518600863883554"
"Apr 4, 2024 @ 00:35:14.000","Gracias a la iluminación en @TlalpanAl  las campañas políticas son más seguras... @alfagonzalezm
@villacoapa1  @enrique_cue  @TlalpanCoyoacan  @Congreso_CdMex  @GobCDMX  @STaboadaMx  @SanTopilejo https://t.co/ao1EeXxOEm",3,"https://twitter.com/la_narcizomvc/status/1775774110720913817"
"Apr 3, 2024 @ 21:43:18.000","@iriselass @LeInsolence @Claudiashein @XochitlGalvez @STaboadaMx @TlalpanAl @alfagonzalezm @DavidCoMexico @_MistWolf_ @elcinico66 @fireblood1980 Ser Inepta,
 es su esencia ...",3,"https://twitter.com/Iro06241998Iro/status/1775730840166686828"
"Apr 3, 2024 @ 21:32:16.000","@AccionNacional 
@PRI_Nacional 
@PRDMexico 
@SocCivilMx 
@XochitlGalvez 
@xochilove_rs 
@AlcCuauhtemocMx 
Alessandra Rojo de la Vega,una corrupta,cómplice del #Cartel_InmobiliarioDeIPAN, de Taboada,Tabe,Romero y demás secuaces.Una mujer muy violenta, agresiva y muuuy narcisista!",3,"https://twitter.com/MarGTG1/status/1775728063289897253"
"Apr 3, 2024 @ 21:32:16.000","@AccionNacional 
@PRI_Nacional 
@PRDMexico 
@SocCivilMx 
@XochitlGalvez 
@xochilove_rs 
@AlcCuauhtemocMx 
Alessandra Rojo de la Vega,una corrupta,cómplice del #Cartel_InmobiliarioDeIPAN, de Taboada,Tabe,Romero y demás secuaces.Una mujer muy violenta, agresiva y muuuy narcisista!",3,"https://twitter.com/MarGTG1/status/1775728063289897253"
"Apr 3, 2024 @ 21:32:16.000","@AccionNacional 
@PRI_Nacional 
@PRDMexico 
@SocCivilMx 
@XochitlGalvez 
@xochilove_rs 
@AlcCuauhtemocMx 
Alessandra Rojo de la Vega,una corrupta,cómplice del #Cartel_InmobiliarioDeIPAN, de Taboada,Tabe,Romero y demás secuaces.Una mujer muy violenta, agresiva y muuuy narcisista!",3,"https://twitter.com/MarGTG1/status/1775728063289897253"
"Apr 3, 2024 @ 19:13:29.000","... Pues siempre no fue de hace un año. 
Xóchitl Gálvez es una mentirosa consumada.
#Borracho #PRIAN #FelipeCalderón #Alito #NarcoPRIAN #CabezaDeVaca #GarcíaLuna #Taboada #México #SiguemeYTeSigo #Breaking #ÚltimaHora https://t.co/qjwjSrj9In",3,"https://twitter.com/Vital_MX/status/1775693137689915736"
"Apr 3, 2024 @ 18:26:58.000","@BicireporteraDF @STaboadaMx No quiero entercarme, pero la seño. Brugada 

Si ella quedara toda la Cdmx estará llena de puestos de lámina ( si bien nos vá ) y todas las ciclopistas estaran llenas de puestos e inservibles   

Dime una,  una solo ciclopista en Iztapalapa

Aunque te caiga mal taboada,ni modo",3,"https://twitter.com/ja48400/status/1775681429646545021"
"Apr 3, 2024 @ 17:08:30.000","@ESMEBOMBON @STaboadaMx @ClaraBrugadaM HOLA, MI ESME❤️ QUE PADRE LUCES ENCANTADORAMENTE HERMOSA.😊😊😊👌",3,"https://twitter.com/joselui16275401/status/1775661686034252228"
"Apr 3, 2024 @ 16:13:42.000","“Aquí somos panistas”
- CTM IX CULHUACÁN

Así me recibieron mis vecinas y vecinos de la CTM IX B Culhuacán; increíble recorrido, no cabe duda de que el cambio viene con @STaboadaMx y @ricardorubiot. https://t.co/WJwg2yyCIH",3,"https://twitter.com/martinezjarero/status/1775647893149646994"
"Apr 3, 2024 @ 14:40:27.000","@STaboadaMx 😂🤣😂🤣😂
🍞 pri y prd
Sin credibilidad personaje #CartelInmobiliarioDelPAN
Propaganda a base de mentiras, insultos, robos y traiciones... 

@Claudiashein
Presidenta idónea para 🇲🇽

@ClaraBrugadaM
Jefa de gobierno CDMX

@OHarfuch
@ErnestinaGodoy_
Senadores CDMX https://t.co/gJcj029SqX",3,"https://twitter.com/TrizziaLos/status/1775624426223968509"
"Apr 3, 2024 @ 13:54:50.000","Los #DiálogosCiudadanos con @ClaraBrugadaM, @Chertorivski y @STaboadaMx constituyen una plataforma ideal para que los candidatos a la Jefatura de Gobierno de la #CDMX presenten propuestas innovadoras, realistas y financieramente viables para abordar los múltiples desafíos que…",3,"https://twitter.com/Armando_ZunigaS/status/1775612948611846161"
"Apr 3, 2024 @ 11:56:10.000","@STaboadaMx @ColDelValleBJ  ¡Es increíble la guerra sucia de la Transformación de 4a. Contaminando el agua de la alcaldía Benito Juárez. Les vale la salud de la gente.",3,"https://twitter.com/monykcorrea/status/1775583082432630862"
"Apr 3, 2024 @ 10:12:22.000","@STaboadaMx Comparto video de @revistaetcetera en el que se evidencia c0rrupción de #NarcoCandidataBrugada en @Alc_Iztapalapa 

#TaboadaJefeDeGobiernoCDMX
#ElCambioViene
#YaSeVan

https://t.co/AW7jUZR6s6",3,"https://twitter.com/AVidrio5/status/1775556960911348132"
"Apr 3, 2024 @ 09:07:16.000","@PonchoGutz Santi Taboada dice que le va a llevar agua a los naquitos de Iztapalapa y va a dar crédito de lavadoras para apoyar a la mujer, que buenas propuestas, ya se van.",3,"https://twitter.com/RamsesMendezDa/status/1775540577599152503"
"Apr 3, 2024 @ 07:39:56.000","#Lideres de morena de Tlalpan abandonan a Morena y se pasan apoyar a la gran Xochilt y Santiago Taboada, vamos adelante al triunfo.👍 https://t.co/cuQY63a8vs",3,"https://twitter.com/JuanTigre59/status/1775518600863883554"
"Apr 3, 2024 @ 02:39:15.000","¡Feliz! #SantiagoTaboadaJefeDeGobierno #Xochimilco https://t.co/qunSRAEOnX",3,"https://twitter.com/Lourdes_Amaya_/status/1775442932138389984"
"Apr 3, 2024 @ 02:04:00.000","@tomaspliegoc @alfonso @BJAlcaldia @STaboadaMx @PartidoMorenaMx @MorenaCiudadMex @la_4tv @P_Regeneracion @infpmorena @Sebas_RM @CitlaHM @fisgonmonero @PM_Navegaciones Pero la gente estupida q ls cree sus mentiras,los panistas tuvieron 12 años en el podr y q hicieron? Fox enriqueció a sus entenados y Borolas construyó una barda,vendió a la CFE a IBERDROLA vendieron los ferrocarriles privatizaron las cárceles se llevaron miles d millones d 💰",3,"https://twitter.com/sumiko634264878/status/1775434061298745414"
"Apr 3, 2024 @ 22:40:00.000","Estas son las actividades que los candidatos a la Jefatura de Gobierno, @ClaraBrugadaM, @STaboadaMx y Salomón @Chertorivski tienen programadas para mañana.

No te pierdas nuestras cobertura especial rumbo a las #Elecciones2024.

📌 https://t.co/d6ChZKWKH6 https://t.co/u5vaMWqKRH",2,"https://twitter.com/LaListanews/status/1775745108320698622"
"Apr 3, 2024 @ 21:53:42.000","@diaz_manuel @BicireporteraDF @STaboadaMx Al menos BJ que es donde suelo estar han desaparecido ciclo carriles. La misma plaza del edificio de la Alcaldia es un vil estacionamiento.
De Iztapalapa no puedo hablar de la misma manera porque no suelo ir muy seguido, así que no puedo opinar de la misma manera.",2,"https://twitter.com/je926/status/1775733456753844396"
"Apr 3, 2024 @ 21:51:47.000","@CollignonJorge @STaboadaMx Ni ella, ni su hijo, ni el prian entrarán a Palacio Nacional. Salud, como dijo el Borolas y su clon.",2,"https://twitter.com/rtistadplastico/status/1775732974610202885"
"Apr 3, 2024 @ 21:00:53.000","@AlessandraRdlv Está pseudo feminista que se acostaba con un hombre casado, traicionado a otra MUJER... se atreve a hablar de ""guerra sucia"" ?????
Lo único que hace su PRIAN !!!
#OposicionMasPendejaDelMundo 
#NiUnVotoAlPRIAN 
#CartelInmobiliario
#Rataboada
#LaTransformacionEsClara https://t.co/OQnNvwAdo1",2,"https://twitter.com/Brytney75192491/status/1775720166283673689"
"Apr 3, 2024 @ 20:51:30.000","@AlexBaks82 @STaboadaMx @ClaraBrugadaM De verdad q me perdonen los de Iztapalapa, pero no queremos q toda la ciudad de convierta en Iztapalapa,  no queremos a la embrujada, mi pronóstico alcaldías seguras para el #NarcoPartidoMorena30 Iztapalapa,  Milpa Alta y Tlahuac, las demás quien sabe 😁",2,"https://twitter.com/lrios0001/status/1775717803586158870"
"Apr 3, 2024 @ 20:51:30.000","@AlexBaks82 @STaboadaMx @ClaraBrugadaM De verdad q me perdonen los de Iztapalapa, pero no queremos q toda la ciudad de convierta en Iztapalapa,  no queremos a la embrujada, mi pronóstico alcaldías seguras para el #NarcoPartidoMorena30 Iztapalapa,  Milpa Alta y Tlahuac, las demás quien sabe 😁",2,"https://twitter.com/lrios0001/status/1775717803586158870"
"Apr 3, 2024 @ 20:39:05.000","@econokafka @ClaraBrugadaM @STaboadaMx Como que algo no cuadra en las encuestas para presidenta. CDMX está para la oposición, en los estados importantes Veracruz parece que también, Jalisco y NL no son plazas de morena, Yucatán tampoco, solo Edomex. De dónde sale la dizque amplia ventaja de Sheinbaum?? 🤔",2,"https://twitter.com/laconic_cowboy/status/1775714679865635035"
"Apr 3, 2024 @ 19:57:24.000","Reaparece Rosario Robles. 

@Rosario_Robles_ reaparece en acto de @STaboadaMx y de su hija @Mariana_Moguel en Tláhuac. https://t.co/4zGntPuGnW",2,"https://twitter.com/PlataformaPol/status/1775704187751264315"
"Apr 3, 2024 @ 18:56:02.000","@MauricioContigo @diaz_manuel @BicireporteraDF @STaboadaMx Jajajaja jajajajaja No has ido en tu vida a Iztapalapa, es una alcaldía tirándole a los países subdesarrollados, en la mayoría de su territorio.",2,"https://twitter.com/aalmVan14/status/1775688747629310291"
"Apr 3, 2024 @ 17:54:08.000","@soyloshe_ @SacmexCDMX @STaboadaMx @martibatres @BJAlcaldia @En_laDelValle Su muestreo no fue representativo. El agua de la red huele a gasolina. No es un problema de las cisternas. @SacmexCDMX es un problema de salud pública URGENTE ‼️",2,"https://twitter.com/DeLa53789/status/1775673169677787523"
"Apr 3, 2024 @ 17:37:12.000","@evelyn_parraA Te sigo en todas vecina y en todas pongo el fracaso que fuiste en @A_VCarranza que junto a @julioc_moreno nos llenamos de CO, extorsión, asaltos y ambulantes a su servicio todo mundo los sabia @OHarfuch @Claudiashein  y nadie hizo nada #ElCambioViene @XochitlGalvez @STaboadaMx https://t.co/202V3oIAE4",2,"https://twitter.com/chucho_camarena/status/1775668907820322843"
"Apr 3, 2024 @ 17:02:48.000","No con chismes de que si el hermano la tia el vecino el padrino de x o y candidate dijo tal o cual cosa (claro a menos que no sea asesino, violador o secuestrador o CO) y si ya por favor @Claudiashein  @XochitlGalvez @ClaraBrugadaM @AlvarezMaynez @STaboadaMx @Chertorivski y demás",2,"https://twitter.com/laub/status/1775660252257501278"
"Apr 3, 2024 @ 16:05:12.000","Pues para no tenerle miedo, @martibatres le tiene bastante miedo a @STaboadaMx  #YaSeVan, no importa cuanto pataleen😉/ ""Batres podrá adueñarse de los personajes, pero no de los votos"": Santiago Taboada https://t.co/M65RXMXRMY a través de @El_Universal_Mx #ElCambioViene https://t.co/VBB33mcmEG",2,"https://twitter.com/elimarinr/status/1775645755031601422"
"Apr 3, 2024 @ 14:16:21.000","@leoncsm @BicireporteraDF No, te juro que no es peor, lo tuyo es personal y está bien, pero vente a las zonas populares de Iztapalapa, te quejas de Taboada, espérate si gana Clara, la que se viene.",2,"https://twitter.com/jenevysanti/status/1775618363496043001"
"Apr 3, 2024 @ 13:51:54.000","@vromog @MargaretSaldana @AzcapotzalcoMx Me insultaron por preguntar la razón para destruir la publicidad de Taboada y poner la de morena, no me pegaron por qué ando con mi perro 
#YoconXochitl https://t.co/7iVpXLRGMn",2,"https://twitter.com/bozcko/status/1775612207780217111"
"Apr 3, 2024 @ 12:36:28.000","@mareoflores ¿Se acuerdan de su ""voto de castigo"" que los llevó la ultraderecha con mentiras? les refresco la memoria de la insoportable, Sandra Cuevas, el papá del panista Mauricio Tabe, quien intento degollar a un joven ¿y todavía ponerte del lado de Taboada por su cartel inmobiliario?",2,"https://twitter.com/THebalderrama/status/1775593227023732797"
"Apr 3, 2024 @ 12:03:12.000","En el encuentro, en el que participarán @ClaraBrugada de 'Sigamos Haciendo Historia', @STaboadaMx de 'Va por la CDMX' y @Chertorivski de Movimiento Ciudadano, se profundizará en las propuestas de la y los candidatos.",2,"https://twitter.com/C21Noticias/status/1775584854282748393"
"Apr 3, 2024 @ 12:00:36.000","@marco_do4 @Ordonez_Mx @PAN_CDMX @AAtaydeR @mauriciotabe @JorgeRoHe @STaboadaMx Gracias teacher! Estaré pronto por su casa. 💙🩷",2,"https://twitter.com/Beatriz_LR01/status/1775584197601546595"
"Apr 3, 2024 @ 11:29:48.000","@YayaMarchena @la_grenitas @STaboadaMx @ClaraBrugadaM En Tlalpan, igual.🥳",2,"https://twitter.com/eadanm/status/1775576446947463405"
"Apr 3, 2024 @ 11:26:50.000","@YayaMarchena @la_grenitas @STaboadaMx @ClaraBrugadaM En Benito Juarez  no entra morena",2,"https://twitter.com/mandarinazuarth/status/1775575702516924464"
"Apr 3, 2024 @ 11:11:04.000","@martibatres Qué “casualidad” que finjas que trabajas haciendo esos “operativos” en tiempos electorales.
En la @AlcaldiaMHmx conocemos la corrupción y criminalidad de los #MorenNarcos y por eso vamos a ratificar a @mauriciotabe por 3 años más y #TaboadaJefeDeGobiernoCDMX #NiUnVotoAMorena2024",2,"https://twitter.com/ao22mex/status/1775571734877356467"
"Apr 3, 2024 @ 11:11:04.000","@martibatres Qué “casualidad” que finjas que trabajas haciendo esos “operativos” en tiempos electorales.
En la @AlcaldiaMHmx conocemos la corrupción y criminalidad de los #MorenNarcos y por eso vamos a ratificar a @mauriciotabe por 3 años más y #TaboadaJefeDeGobiernoCDMX #NiUnVotoAMorena2024",2,"https://twitter.com/ao22mex/status/1775571734877356467"
"Apr 3, 2024 @ 11:09:45.000","@SkyEmpiren @STaboadaMx Hay 3 temas donde se les puede atizar por días:

Metro
Agua
Seguridad
27 años de izquierda en Iztapalapa

Con eso es más que suficiente.",2,"https://twitter.com/Not_Blake1986/status/1775571402088755581"
"Apr 3, 2024 @ 11:07:54.000","@ClaraBrugadaM Nahhhh!!!! No vas bien!!! Vas a la baja y lo sabes!!!

#TaboadaJefeDeGobiernoCDMX https://t.co/l8GVa7kLXn",2,"https://twitter.com/EugeniaLaraG1/status/1775570936441511950"
"Apr 3, 2024 @ 11:01:21.000","@la_grenitas @STaboadaMx @ClaraBrugadaM Vamos @Chertorivski , declina por fa, vamos!",2,"https://twitter.com/rhamsesaguilar/status/1775569288725684549"
"Apr 3, 2024 @ 10:06:06.000","@ElizabethRivasC @Mesthern @STaboadaMx @AzcapotzalcoMx @AlcaldiaMHmx @ClaraBrugadaM @NancyNunezmx Déjense de mmdas las dos,tu Elizabet te la pasabas quejando de todo hoy el Pan  se quiere repartir todo con el PRI así lo dijo si dirigente marko está cascajo de alcaldesa que hizo? infraestructura,obra pública no hizo nada ni lo más básico como la limpieza y reforestación Nada! https://t.co/JHyIAEwClq",2,"https://twitter.com/OIncluido/status/1775555382770847985"
"Apr 3, 2024 @ 10:06:06.000","@ElizabethRivasC @Mesthern @STaboadaMx @AzcapotzalcoMx @AlcaldiaMHmx @ClaraBrugadaM @NancyNunezmx Déjense de mmdas las dos,tu Elizabet te la pasabas quejando de todo hoy el Pan  se quiere repartir todo con el PRI así lo dijo si dirigente marko está cascajo de alcaldesa que hizo? infraestructura,obra pública no hizo nada ni lo más básico como la limpieza y reforestación Nada! https://t.co/JHyIAEwClq",2,"https://twitter.com/OIncluido/status/1775555382770847985"
"Apr 3, 2024 @ 09:49:10.000","@polistermx @STaboadaMx @Chertorivski Sus encuestas piteras 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂 😂",2,"https://twitter.com/DNITZ7/status/1775551122750554481"
"Apr 3, 2024 @ 09:33:39.000","@mauriciotabe @franciscozea @ImagenTVMex Toda tu campaña van a ser comerciales para Xóchitl y Taboada?

Piensas que la Alcaldía está perfecta ?

Llevas 4 días de campaña y ni una acción nueva para Miguel Hidalgo",2,"https://twitter.com/AbstemioPolanco/status/1775547218931466245"
"Apr 3, 2024 @ 09:07:57.000","@MargaretSaldana @STaboadaMx ¡Nos vemos el sábado rumbo a la victoria de @STaboadaMx como Jefe de Gobierno en la #CDMX y @MargaretSaldana Alcaldesa de #Azcapotzalco! 

#ElCambioViene 💙✨🧢 #VotaPAN",2,"https://twitter.com/MiguelPenaflor/status/1775540749007806804"
"Apr 3, 2024 @ 08:24:39.000","@Mesthern @STaboadaMx @AzcapotzalcoMx @AlcaldiaMHmx @ClaraBrugadaM @NancyNunezmx Porque @NancyNunezmx y todos los #MoreNarcos son unos CORRUPTOS que les vale m la ley",2,"https://twitter.com/ElizabethRivasC/status/1775529853002879387"
"Apr 3, 2024 @ 08:24:39.000","@Mesthern @STaboadaMx @AzcapotzalcoMx @AlcaldiaMHmx @ClaraBrugadaM @NancyNunezmx Porque @NancyNunezmx y todos los #MoreNarcos son unos CORRUPTOS que les vale m la ley",2,"https://twitter.com/ElizabethRivasC/status/1775529853002879387"
"Apr 3, 2024 @ 08:19:00.000","Estas son las actividades que los candidatos a la Jefatura de Gobierno, @ClaraBrugadaM, @STaboadaMx y Salomón @Chertorivski tienen programadas para hoy.  

No te pierdas nuestras cobertura especial rumbo a las #Elecciones2024.   

📌 https://t.co/d6ChZKWKH6 https://t.co/BRh6zXWF5Y",2,"https://twitter.com/LaListanews/status/1775528430760538537"
"Apr 3, 2024 @ 07:56:50.000","@NanoDante6 @Cons_guajarda @rod_mud @Jaime_Mata_S @STaboadaMx @FiscaliaCDMX @UlisesLaraCDMX Cuál es la emergencia? Ganar likes?",2,"https://twitter.com/Pr0gr4m4d0r_MEX/status/1775522852982116513"
"Apr 3, 2024 @ 07:29:48.000","@SacmexCDMX @DennycheGamon @SOBSECDMX @SGIRPC_CDMX @SEDEMA_CDMX @ColDelValleBJ @En_laDelValle @NarvarteVecinos @ddmexico_bj @BJAlcaldia @STaboadaMx @adn40 @azucenau @El_Universal_Mx @AztecaNoticias Un fuerte olor desagradable en el agua en la delegación Benito Juárez col Del Valle",2,"https://twitter.com/Miss_Annia/status/1775516050408296485"
"Apr 3, 2024 @ 07:29:48.000","@SacmexCDMX @DennycheGamon @SOBSECDMX @SGIRPC_CDMX @SEDEMA_CDMX @ColDelValleBJ @En_laDelValle @NarvarteVecinos @ddmexico_bj @BJAlcaldia @STaboadaMx @adn40 @azucenau @El_Universal_Mx @AztecaNoticias Un fuerte olor desagradable en el agua en la delegación Benito Juárez col Del Valle",2,"https://twitter.com/Miss_Annia/status/1775516050408296485"
"Apr 3, 2024 @ 04:11:07.000","@MargaretSaldana @enrique83540738 Sra. Saldaña... Yo vivo en Azcapotzalco y la verdad ¡Su Gestión NO ha sido muy exitosa! ( Yo hubiese esperado otra candidata por el Frente. ) Espero está segunda vez que gane ( Gracias a Taboada y Xóchitl.) No nos quede a deber.",2,"https://twitter.com/espectacularq/status/1775466051020451879"
"Apr 4, 2024 @ 01:34:16.000","@BicireporteraDF Changos. Votar por Taboada. Quieres vivir como en Iztapalapa o como en BJ? El argumento del cartel inmobiliario equis, yo vivo en Iztacalco donde gobierna morena y tmb nos mega llenaron de depas nuevos y ahora estamos sin agua siempre pero como es barrio no sale en la TV",1,"https://twitter.com/LesSilvane/status/1775788967180562721"
"Apr 4, 2024 @ 01:34:16.000","@BicireporteraDF Changos. Votar por Taboada. Quieres vivir como en Iztapalapa o como en BJ? El argumento del cartel inmobiliario equis, yo vivo en Iztacalco donde gobierna morena y tmb nos mega llenaron de depas nuevos y ahora estamos sin agua siempre pero como es barrio no sale en la TV",1,"https://twitter.com/LesSilvane/status/1775788967180562721"
"Apr 4, 2024 @ 01:29:26.000","@AlejameGut Ya ganó también la Cuauhtémoc verdad ? Ya solo esperar al 2 de junio para que el anciano nos entregue la banda y que @STaboadaMx reciba la CDMX",1,"https://twitter.com/spacecowboy6660/status/1775787750836293939"
"Apr 4, 2024 @ 00:57:16.000","@BicireporteraDF Pues checa dónde preferirías vivir, en Iztapalapa de Clara o en la alcaldía de Taboada, hay que ser prácticos en estas elecciones, nada mas",1,"https://twitter.com/bee529ckzp6/status/1775779654508433765"
"Apr 3, 2024 @ 23:55:50.000","@STaboadaMx Cerdos PRIAN. https://t.co/IW4ahfYWEt",1,"https://twitter.com/SergioDionici13/status/1775764191544287522"
"Apr 3, 2024 @ 23:45:00.000","@Armando_ZunigaS @Coparmex_CDMX @ClaraBrugadaM @Chertorivski @STaboadaMx Estará el #SacoDePus ? Jajajajajaja",1,"https://twitter.com/JiniestaJ/status/1775761468606071031"
"Apr 3, 2024 @ 22:30:49.000","@DanyAlvarezca @JPsagalvez @_JRLB_ @ElBaronNews_ @AtypicalTeve @JTrianaT @ferbelaunzaran @luisag_urena @AAtaydeR @PAN_CDMX @SocCivilMx @TlalpanVecinos @STaboadaMx Perdón, yo no quiero disculpas del clan.
Quiero que regresen el dinero y se vayan a la carcel",1,"https://twitter.com/BaezJacek/status/1775742797930225735"
"Apr 3, 2024 @ 22:08:49.000","@lumendoz @rubysoriano @martibatres @PAN_CDMX Muy bien, también los familiares de Batres viven en la Benito Juárez, confirmando el buen desempeño del jefe Taboada
👏👏👏👏😂😎",1,"https://twitter.com/pattriciamt/status/1775737263927738572"
"Apr 3, 2024 @ 21:45:15.000","@evelyn_parraA Cuáles son tus propuestas? Me gustaría escucharlas porque la campaña anterior prometiste seguridad y creció el CO, las extorsiones y asaltos, llenaste las calles de ambulantes haciendo jugoso negocio con @julioc_moreno no vecina #ElCambioViene @STaboadaMx @XochitlGalvez https://t.co/HY16vYLs9B",1,"https://twitter.com/chucho_camarena/status/1775731329327411282"
